cow,date,hour,WALK,SLEEP,EAT,ACTIVITY_LEVEL,A,B,B2,B3,B4,C,D,E,F,F2,OK
2008605,2015-03-30,15,343.910000,0.000000,3256.089000,1422.582980,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,16,3145.803000,11.805000,437.663000,684.431790,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,17,1006.922000,763.630000,1829.447000,753.840360,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,18,268.789000,3331.210000,0.000000,-723.172060,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,19,101.012000,3498.987000,0.000000,-788.605090,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,20,511.362000,3088.637000,0.000000,-628.568590,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,21,85.005000,3514.994000,0.000000,-794.847820,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,22,230.253000,3367.383000,2.363000,-736.665150,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,23,252.124000,3347.875000,0.000000,-729.671410,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-30,24,302.876000,3297.123000,0.000000,-709.878130,1,0,0,0,0,0,0,0,0,0,0
2008605,2015-03-31,1,103.298000,3496.701000,0.000000,-787.713550,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,2,126.873000,3473.126000,0.000000,-778.519300,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,3,207.806000,3392.193000,0.000000,-746.955430,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,4,213.717000,3374.476000,11.806000,-736.976240,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,5,1917.791000,396.166000,1286.042000,755.866020,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,6,925.338000,36.608000,2608.535000,1235.218940,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,7,3189.406000,7.674000,368.690000,663.389740,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,8,3152.974000,0.000000,447.025000,692.226340,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,9,159.298000,0.000000,3440.701000,1470.582100,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,10,2089.764000,0.000000,1486.625000,958.744740,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,11,3171.248000,33.619000,395.132000,665.622750,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,12,2129.649000,2.361000,1466.807000,956.259750,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,13,1639.113000,59.941000,1900.945000,1046.868550,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,14,1895.810000,1704.189000,0.000000,-88.633870,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,15,494.346000,0.000000,3105.653000,1383.469620,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,16,1095.760000,1856.326000,647.913000,20.490080,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,17,488.328000,3111.671000,0.000000,-637.551850,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,18,659.952000,2940.047000,0.000000,-570.618490,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,19,715.700000,2884.299000,0.000000,-548.876770,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,20,234.233000,3365.766000,0.000000,-736.648900,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,21,260.181000,3339.818000,0.000000,-726.529180,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,22,71.370000,3527.448000,1.181000,-799.397820,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,23,2125.572000,1474.427000,0.000000,0.973310,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-03-31,24,3565.808000,34.191000,0.000000,562.665350,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-01,1,3342.405000,257.594000,0.000000,475.538180,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,2,3455.030000,144.969000,0.000000,519.461930,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,3,2911.440000,688.559000,0.000000,307.461830,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,4,2561.983000,1038.016000,0.000000,171.173600,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,5,1758.313000,779.517000,1062.169000,548.152150,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,6,1066.210000,0.000000,2533.789000,1234.784980,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,7,2726.489000,7.069000,866.441000,798.517590,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,8,3339.281000,118.871000,141.847000,566.520370,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,9,516.461000,17.071000,3066.467000,1366.623570,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,10,982.257000,247.524000,2329.565000,1078.647900,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,11,337.544000,3262.455000,0.000000,-696.357610,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,12,106.810000,3077.494000,415.695000,-516.142120,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,13,1252.015000,47.208000,2286.612000,1149.841600,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,14,2286.944000,81.506000,1231.549000,864.415240,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,15,838.803000,22.443000,2735.207000,1277.833530,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,16,2528.878000,567.747000,393.487000,439.303210,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,17,868.762000,2731.237000,0.000000,-489.182590,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,18,67.276000,3509.710000,23.013000,-786.803680,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,19,770.484000,2829.515000,0.000000,-527.511010,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,20,395.802000,3158.196000,44.819000,-644.232780,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,21,84.325000,3506.826000,8.848000,-789.361820,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,22,133.202000,3466.797000,0.000000,-776.050990,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,23,84.874000,3511.001000,0.000000,-793.950390,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-01,24,295.845000,3299.441000,0.000000,-711.536230,0,0,0,1,0,0,0,0,0,0,0
2008605,2015-04-02,1,107.871000,3492.128000,0.000000,-785.930080,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,2,490.697000,3109.302000,0.000000,-636.627940,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,3,233.128000,3366.871000,0.000000,-737.079850,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,4,521.588000,3078.411000,0.000000,-624.580450,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,5,2176.736000,342.192000,1081.071000,723.623420,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,6,1235.520000,1.179000,2363.300000,1189.998030,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,7,1755.808000,4.714000,1839.477000,1052.425400,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,8,2508.969000,0.000000,1091.030000,859.667640,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,9,123.058000,0.000000,3476.941000,1480.004500,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,10,1018.411000,523.697000,2007.197000,885.518190,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,11,14.150000,3585.849000,0.000000,-822.481270,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,12,224.062000,1148.955000,2226.982000,706.922710,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,13,864.604000,0.000000,2735.395000,1287.202540,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,14,2858.036000,1.181000,730.165000,763.683430,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,15,626.928000,0.000000,2973.071000,1348.998300,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,16,1295.510000,1869.902000,434.587000,-40.269320,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,17,244.681000,3355.318000,0.000000,-732.574180,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,18,251.267000,3348.732000,0.000000,-730.005640,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,19,265.424000,3334.575000,0.000000,-724.484410,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,20,244.756000,3355.243000,0.000000,-732.544930,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,21,132.159000,3467.840000,0.000000,-776.457760,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,22,220.699000,3379.300000,0.000000,-741.927160,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,23,605.979000,2994.020000,0.000000,-591.667960,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-02,24,120.675000,3479.324000,0.000000,-780.936520,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,1,48.389000,3551.610000,0.000000,-809.128060,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,2,1442.840000,2157.159000,0.000000,-265.292170,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,3,247.445000,3352.554000,0.000000,-731.496220,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,4,208.327000,3391.672000,0.000000,-746.752240,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,5,2094.657000,137.496000,1367.846000,878.016360,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,6,2214.224000,91.436000,1281.355000,871.414660,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,7,3121.377000,185.365000,293.257000,579.954310,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,8,528.924000,0.000000,908.583000,466.232700,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,9,171.779000,0.000000,3428.220000,1467.337040,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,10,768.507000,0.000000,2831.492000,1312.187760,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,11,850.895000,2514.592000,234.512000,-343.717920,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,12,1035.920000,1483.252000,1080.827000,278.546580,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,13,732.433000,2867.566000,0.000000,-542.350900,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,14,2408.074000,575.023000,616.902000,512.135390,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,15,1192.222000,360.388000,2046.201000,967.270700,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,16,411.655000,3188.344000,0.000000,-667.454320,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,17,1746.554000,1236.637000,616.808000,254.081490,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,18,389.568000,1004.205000,2206.226000,757.978650,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,19,294.067000,3274.042000,31.890000,-692.585140,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,20,962.110000,2552.857000,85.032000,-397.506070,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,21,215.494000,3378.599000,5.906000,-740.118210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,22,471.581000,3127.242000,1.176000,-643.318780,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,23,594.285000,3005.714000,0.000000,-596.228620,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-03,24,56.648000,3538.632000,4.719000,-802.839700,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,1,343.376000,3256.623000,0.000000,-694.083130,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,2,98.528000,3501.471000,0.000000,-789.573850,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,3,64.898000,3535.101000,0.000000,-802.689550,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,4,1129.724000,2470.275000,0.000000,-387.407410,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,5,2566.996000,739.542000,293.461000,363.878320,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,6,489.612000,2.363000,3108.024000,1383.164510,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,7,910.168000,34.197000,2653.277000,1252.137910,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,8,349.449000,974.241000,2276.309000,787.886190,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,9,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,10,126.265000,3473.734000,0.000000,-778.756420,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,11,71.416000,3528.583000,0.000000,-800.147530,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,12,212.980000,1651.518000,1735.501000,383.138080,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,13,1297.297000,3.540000,2291.495000,1169.181220,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,14,2188.120000,712.430000,699.449000,480.008880,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,15,432.668000,0.000000,3167.331000,1399.505900,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,16,1623.269000,54.309000,1922.421000,1054.648790,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,17,2173.252000,712.790000,692.714000,474.718500,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,18,133.338000,3466.661000,0.000000,-775.997950,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,19,222.471000,3358.654000,18.874000,-728.967980,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,20,179.315000,3374.068000,46.616000,-727.766520,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,21,543.340000,3056.659000,0.000000,-616.097170,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,22,553.404000,3046.595000,0.000000,-612.172210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,23,757.754000,2815.709000,26.536000,-515.227310,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-04,24,525.722000,3074.277000,0.000000,-622.968190,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,1,481.479000,3118.520000,0.000000,-640.222960,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,2,342.474000,3256.347000,1.178000,-693.669210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,3,77.776000,3521.048000,1.175000,-796.903380,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,4,10.601000,3589.398000,0.000000,-823.865380,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,5,1275.940000,2324.059000,0.000000,-330.383170,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,6,453.162000,307.147000,2839.690000,1194.531910,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,7,1683.432000,597.138000,1319.429000,686.167560,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,8,242.577000,0.000000,3357.422000,1448.929560,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,9,1094.174000,54.240000,2419.174000,1178.645720,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,10,1713.570000,4.127000,1882.302000,1063.788830,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,11,1097.796000,2453.391000,48.812000,-368.131530,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,12,331.204000,3268.795000,0.000000,-698.830210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,13,58.431000,3541.568000,0.000000,-805.211680,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,14,1799.185000,1184.058000,616.756000,274.573780,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,15,1020.964000,0.000000,2570.759000,1243.073020,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,16,1236.922000,0.000000,2363.077000,1190.399860,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,17,1942.147000,75.178000,1537.067000,939.020720,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,18,270.258000,3316.733000,13.008000,-714.143950,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,19,171.588000,3428.411000,0.000000,-761.080450,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,20,455.662000,3144.337000,0.000000,-650.291590,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,21,209.737000,3390.262000,0.000000,-746.202340,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,22,154.332000,3445.667000,0.000000,-767.810290,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,23,67.693000,3532.306000,0.000000,-801.599500,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-05,24,289.008000,3306.282000,4.709000,-712.225800,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,1,22.358000,3577.641000,0.000000,-819.280150,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,2,75.355000,3499.335000,25.309000,-782.160470,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,3,250.267000,3332.070000,17.662000,-718.915340,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,4,667.405000,2932.594000,0.000000,-567.711820,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,5,1510.925000,1175.995000,913.079000,354.762330,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,6,1805.987000,20.606000,1773.406000,1029.049060,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,7,2119.107000,0.000000,1480.892000,961.031760,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,8,355.290000,0.000000,3237.639000,1416.654780,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,9,1168.001000,8.255000,2360.052000,1176.203350,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,10,3597.637000,0.000000,2.362000,576.613960,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,11,2254.097000,70.851000,1275.051000,879.881210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,12,391.905000,0.000000,3208.094000,1410.104280,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,13,3199.400000,255.129000,108.209000,498.672110,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,14,2041.396000,1478.943000,79.660000,19.923670,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,15,222.706000,0.000000,3377.293000,1454.096020,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,16,1099.757000,831.409000,1646.232000,676.154490,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,17,86.290000,3513.709000,0.000000,-794.346670,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,18,152.809000,3433.575000,13.615000,-759.554510,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,19,34.871000,3562.170000,2.958000,-812.477380,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,20,80.790000,3519.209000,0.000000,-796.491670,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,21,175.117000,3424.882000,0.000000,-759.704140,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,22,225.710000,3374.289000,0.000000,-739.972870,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,23,3.539000,3596.460000,0.000000,-826.619560,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-06,24,73.045000,3526.954000,0.000000,-799.512220,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-07,1,423.986000,3176.013000,0.000000,-662.645230,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,2,302.092000,3297.907000,0.000000,-710.183890,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,3,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,4,229.129000,3362.038000,8.832000,-732.898660,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,5,2022.127000,462.777000,1115.095000,685.441510,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,6,322.819000,0.000000,3277.180000,1428.066640,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,7,2757.455000,103.696000,735.311000,726.173340,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,8,2080.872000,0.000000,1519.127000,970.972860,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,9,3257.648000,0.000000,329.364000,659.556560,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,10,850.914000,0.000000,2749.085000,1290.761940,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,11,406.248000,0.000000,3187.833000,1403.889540,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,12,697.840000,2398.426000,503.733000,-228.415720,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,13,2401.090000,161.645000,999.980000,766.987650,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,14,2595.394000,568.404000,436.201000,467.734540,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,15,646.338000,0.000000,2953.661000,1343.951700,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,16,1111.014000,2247.084000,232.363000,-241.474620,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,17,608.835000,2991.164000,0.000000,-590.554120,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,18,93.536000,3506.463000,0.000000,-791.520730,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,19,322.364000,3276.458000,1.177000,-701.512760,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,20,203.018000,3396.981000,0.000000,-748.822750,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,21,464.701000,3135.298000,0.000000,-646.766380,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,22,213.353000,3383.702000,2.944000,-742.878500,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,23,238.635000,1056.329000,2305.035000,763.340630,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-07,24,806.045000,265.263000,2512.180000,1123.072310,0,0,0,0,0,0,1,0,0,0,0
2008605,2015-04-08,1,1417.363000,2170.279000,12.357000,-267.196150,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,2,407.081000,3190.567000,2.351000,-667.710030,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,3,251.572000,3348.427000,0.000000,-729.886690,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,4,743.374000,2856.625000,0.000000,-538.083910,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,5,2314.942000,418.057000,867.000000,638.377610,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,6,624.632000,0.000000,2975.367000,1349.595260,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,7,2753.133000,0.000000,846.866000,796.185000,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,8,3582.306000,12.974000,4.719000,572.166920,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,9,2156.265000,2.365000,1441.369000,949.833430,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,10,573.557000,14.204000,2933.498000,1320.571360,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,11,236.187000,3361.445000,2.367000,-734.348290,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,12,365.245000,2486.634000,748.120000,-199.276220,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,13,1099.878000,72.378000,2419.433000,1175.495400,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,14,3106.398000,0.000000,493.601000,704.336100,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,15,448.346000,0.000000,3151.653000,1395.429620,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,16,603.023000,2419.413000,577.563000,-217.404850,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,17,417.279000,3096.651000,86.069000,-609.316110,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,18,296.858000,3282.898000,20.243000,-699.067200,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,19,139.410000,3460.589000,0.000000,-773.629870,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,20,233.325000,3366.674000,0.000000,-737.003020,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,21,591.223000,3008.776000,0.000000,-597.422800,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,22,848.804000,2751.195000,0.000000,-496.966210,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,23,489.828000,3110.171000,0.000000,-636.966850,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-08,24,507.453000,3092.546000,0.000000,-630.093100,0,0,0,0,0,0,0,0,0,0,1
2008605,2015-04-09,1,299.790000,3300.209000,0.000000,-711.081670,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,2,778.871000,2821.128000,0.000000,-524.240080,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,3,217.077000,3358.736000,24.186000,-727.618840,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,4,54.875000,3545.124000,0.000000,-806.598520,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,5,2297.008000,470.501000,832.490000,608.951850,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,6,1249.816000,0.000000,2350.183000,1187.047420,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,7,3045.073000,0.000000,554.926000,720.280600,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,8,2775.505000,1.182000,823.312000,789.599980,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,9,1429.670000,0.000000,2170.329000,1140.285380,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,10,726.285000,70.509000,2803.205000,1277.334630,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,11,2080.550000,417.907000,1101.542000,699.417030,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,12,1227.270000,75.395000,2279.536000,1136.427470,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,13,272.248000,3145.128000,182.623000,-603.118100,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,14,2244.637000,896.653000,458.709000,345.569510,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,15,238.512000,0.000000,3361.487000,1449.986460,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,16,1104.602000,1433.365000,1062.032000,293.115810,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,17,39.210000,3560.789000,0.000000,-812.707870,0,0,0,0,0,1,0,0,0,0,0
2008605,2015-04-09,18,396.916000,3200.116000,2.967000,-671.273980,0,0,0,0,0,1,0,0,0,0,0
